time,odometer
2019-07-19T19:13:54.000Z,13954542
2019-07-19T19:14:09.000Z,13954648
2019-07-19T19:14:43.000Z,13954671
2019-07-19T19:15:22.000Z,13954696
2019-07-19T19:15:31.000Z,13954774
2019-07-19T19:15:36.000Z,13954814
2019-07-19T19:15:49.000Z,13954847
2019-07-19T19:15:54.000Z,13954880
2019-07-19T19:15:56.000Z,13954902
2019-07-19T19:16:02.000Z,13954976
2019-07-19T19:16:05.000Z,13955000
2019-07-19T19:16:08.000Z,13955027
2019-07-19T19:16:11.000Z,13955065
2019-07-19T19:16:14.000Z,13955093
2019-07-19T19:16:24.000Z,13955194
2019-07-19T19:16:27.000Z,13955215
2019-07-19T19:16:32.000Z,13955243
2019-07-19T19:16:36.000Z,13955280
2019-07-19T19:16:44.000Z,13955369
2019-07-19T19:16:48.000Z,13955410
2019-07-19T19:16:51.000Z,13955435
2019-07-19T19:16:56.000Z,13955456
2019-07-19T19:17:59.000Z,13955481
2019-07-19T19:19:56.000Z,13955497
